text,reviewId,city,lan,original_Index
"Running through the long list of places to try in NOLA, we actually came across Pere Antoine by accident and decided we were hungry and the place looked nice. Very glad we did as we had a lovely meal, great drinks and great service!
The blackened chicken st Anne and Mardi Gras pasta were very tasty and has a delicious first time with their gumbo",ChZDSUhNMG9nS0VJQ0FnSUNqM0t5clBREAE,New Orleans,en,6277
"Had the Holy Cow burger, absolutely one of the best burgers I've ever had. Great service too!",ChdDSUhNMG9nS0VJQ0FnSUNqa2EzTXRnRRAB,Chicago,en,3115
"Fabulous service. High quality, fresh servings. House made pasta and bread. Delicious! Worth our trip from Denver for this meal alone.",ChdDSUhNMG9nS0VJQ0FnSUNqME1uWXpBRRAB,New Orleans,en,6085
Pizza taste horrible and nasty cheese fries smells bad I don't recommend this place,ChZDSUhNMG9nS0VJQ0FnSUNwbHU3ak9BEAE,New York,en,4285
"Nice mexican food. Enjoyed the food, the service, the place, the price.",ChZDSUhNMG9nS0VJQ0FnSURaa3ZPQlBREAE,Cary,en,1920
Always good!!,ChZDSUhNMG9nS0VJQ0FnSURwX3EzZ2VBEAE,Charlotte,en,2534
"Very good, the lunch martini special is a real treat. Loved most things we ordered but the shortrib and marg pairing was so so good.",ChZDSUhNMG9nS0VJQ0FnSUM5djhfNUVREAE,New Orleans,en,5696
Nice and fresh ,ChZDSUhNMG9nS0VJQ0FnSURwbHZYZ0dnEAE,New Orleans,en,5759
great service excellent food awesome staff,ChZDSUhNMG9nS0VJQ0FnSUN0OWRfQkl3EAE,Atlanta,en,480
"With $18 chicken strips and $5 extra for fries that aren’t cooked, how could you possibly go wrong?! Burgers were alright. Size of your fist though.",ChdDSUhNMG9nS0VJQ0FnSURPN1lTMDV3RRAB,Chicago,en,3078
First time eating there. Will be back. Betsy was very helpful and the cook was awesome,ChZDSUhNMG9nS0VJQ0FnSUNENjhQTUhnEAE,Charlotte,en,2579
This is one of the best quick bite spots in East Funky Town and it's a great location,ChdDSUhNMG9nS0VJQ0FnSUQyLUs2U3VnRRAB,Dallas,en,3739
The wings was good but the shrimp fried rice was bland with no seasoning at all and the shrimp tasted old.  The I Love Wings in Lawrenceville Ga is the bomb. I should have traveled all the way there. Other than that the service and the atmosphere was good.,ChZDSUhNMG9nS0VJQ0FnSUM5bjlxRkN3EAE,Atlanta,en,975
Open to the public,ChZDSUhNMG9nS0VJQ0FnSUM5ci1pSlZREAE,Chicago,en,3086
"Affordable and tasty comfort foods made with love.  All the Musubi are delicious, especially the spam and katsu chicken.  Mac salad goes with everything 🤤 mostly a takeout operation.",ChdDSUhNMG9nS0VJQ0FnSUNWNE5PMXJ3RRAB,San Francisco,en,4660
"My sister in law brought me to Landry's Restaurant as a belated Birthday lunch.  The weather was nice enough for us to sit outside to watch the boats and other water crafts on the lake, it was beautiful.  You can't go wrong at Landry's, everything is delicious!  The restaurant is well kept and clean, the staff are knowledgeable about the dishes.  I would recommend this place to others and yes, I'd visit this place again!",ChZDSUhNMG9nS0VJQ0FnSUNqaUxLeEpnEAE,New Orleans,en,6601
"All around a great eating experience. We ordered takeout and it was a cinch! Pick up and parking was easy, because we got lucky finding a parking spot. The food traveled well and it was lip smacking good! The pork was scrumptious and the beef was of good quality. If you have not yet given them a try, you should.",ChdDSUhNMG9nS0VJQ0FnSUROaHJHZjd3RRAB,New York,en,3954
Love it!,ChdDSUhNMG9nS0VJQ0FnSUQ5cnZDN2xBRRAB,Cary,en,1823
Great food great service :),ChZDSUhNMG9nS0VJQ0FnSUNqNE5EZEJBEAE,New York,en,4372
"A lovely time. You must try the truffled crab claws, David took wonderful care of us on the balcony.",ChdDSUhNMG9nS0VJQ0FnSUNEdjRLdnN3RRAB,New Orleans,en,6004
"Great food, great service, and it’s a hole in the so no frills. Food made with love. The best birria tacos I’ve ever had.",ChdDSUhNMG9nS0VJQ0FnSUNEX2NXQi1nRRAB,Boston,en,1684
"Food was subpar to say the least. I ordered the shrimp cocktail, but I should have asked how many shrimp came with it before I ordered. For $18, I only got 6 shrimp, but it did taste pretty good.

The flatbread left a lot to be desired. The one I ordered was supposed to come with pesto and EVOO, and very noticeable the pesto was missing. When I asked the bartender about it, she told me that it didn't come with pesto when it very clearly stated that it did on the menu. When I ate the flatbread, it tasted like it came out of the microwave. Very happy I got a discounted price since I ate during Happy Hour

Added a star for the drinks. I got the Cocktail of the Day, which was a Mai Tai, and it tasted great.",ChZDSUhNMG9nS0VJQ0FnSUNwZ2JYV1ZBEAE,New Orleans,en,5407
Danielle the bartender was amazing!!,ChZDSUhNMG9nS0VJQ0FnSUNqeUt2aFRnEAE,New Orleans,en,5379
"I shared on hotel site. Busy Sunday afternoon & we loved our meals; Perfect flat iron steak with small salad included & friend loved fish & chips. We were visiting on a Sunday & a local friend recommended & we had a leisurely lunch with a full dining room. Our waiter & other staff were wonderful. Nice non-alcoholic drink; lemonade, tea AND Pineapple juice.. Coffee served in tiny cups. Difficult to get refills or water refills, but we did. Suggest an espresso machine, as Perfect addition. Enjoyed an apple dessert.",ChdDSUhNMG9nS0VJQ0FnSUREcmYtamlBRRAB,San Francisco,en,4492
"It’s nice subway , fresh clean , crew are very good",ChdDSUhNMG9nS0VJQ0FnSUNkOEwzS3BRRRAB,Washington,en,5174
Robin is the best!,ChZDSUhNMG9nS0VJQ0FnSURxbFBQUUlBEAE,New Orleans,en,5386
Bbq beef was good and there musibi combo was on point,ChdDSUhNMG9nS0VJQ0FnSUNEeVlLUndRRRAB,San Francisco,en,4659
Jack was amazing with an amazing personality!!!  I’ll be back!!!,ChZDSUhNMG9nS0VJQ0FnSUREaDkteGRREAE,Dallas,en,3180
"Nice place. Sliders were delicious and good drinks. My only complaint is that there were less than 10 people there and our food order was not put in so we waited and waited. Bar staff seemed to chat and look at phones. Customer service needs improvement.
A suggestion would be to sell Jack Ruby t-shirts, shot glasses etc.",ChdDSUhNMG9nS0VJQ0FnSUREcmZxemdBRRAB,Dallas,en,3260
We had a reservation for 7:45pm. We didn’t get called to our table until 9:45pm. The manager on duty keep telling us we were next when we inquired about how much long we had to be seated. We of course had to wait another 30-45mins until our grill master came out to cook our food. We didn’t leave the restaurant until 11:45pm. Doesn’t do any good to make a reservation if you still have to wait 2hrs. Prices were overpriced compared to other hibachi places I’ve eaten at. Our grill master was the best part of the experience.,ChdDSUhNMG9nS0VJQ0FnSUNqcnNLcl93RRAB,Atlanta,en,377
There are roaches in the bathroom small ones big ones not ok,ChZDSUhNMG9nS0VJQ0FnSUQxMWNHVkhREAE,San Francisco,en,4504
Great French fries and sandwiches!,ChdDSUhNMG9nS0VJQ0FnSUQ5N2VpMDd3RRAB,Charlotte,en,2516
A friend treated me to lunch last week and I tried the amazing Memphis Tacos which have pork carnitas with a tequila bbq sauce and jalapeno coleslaw. Also had their fabulous fried chicken tacos... So yummy! Also their guacamole was super good.,ChdDSUhNMG9nS0VJQ0FnSUQ2dE9ISWpRRRAB,Atlanta,en,246
Been here twice and both times the order was incorrect. Annoying.,ChZDSUhNMG9nS0VJQ0FnSUREc2V5RktnEAE,Charlotte,en,2303
I ordered catering dishes for my moms birthday dinner and it came out amazing. They were able to accommodate me last minute. The food was good and the guy who came to drop off the food was super nice and attentive. If you want catering I recommend this place.,ChdDSUhNMG9nS0VJQ0FnSUNkLTVIV3NRRRAB,Boston,en,1606
Great food and service,ChZDSUhNMG9nS0VJQ0FnSUNqcnNpSlpREAE,New York,en,4369
I love the Fish sandwiches  🥪,ChZDSUhNMG9nS0VJQ0FnSUREMi1pU053EAE,Charlotte,en,2682
"I came here only to try out the crawfish and crab bao. Don’t waste your time. While  the dumplings here are very good, you should not expect any crab or crawfish flavors. The crawfish and crab bao tastes almost identical to the XLB. I had to ask the server if the dumplings were indeed the crawfish and crab because it was so similar. The crawfish and crab are allegedly mixed with a pork. Stick with the XLB.",ChZDSUhNMG9nS0VJQ0FnSUNEbUp6S1ZREAE,New Orleans,en,5831
Had a great  experience  and the service was fast and friendly,ChdDSUhNMG9nS0VJQ0FnSUMxMU9pcHRnRRAB,Cary,en,1833
"Can't really rate the food.  I went to Hungry AF Greenbriar at 4:30pm on a Sunday afternoon and they were out of Chicken Wings, Steak, and Shrimp.  How Sway?  This was my first time going to hungry AF and I couldn't get any food.  Why even be open when 75% of your menu is unavailable?",ChdDSUhNMG9nS0VJQ0FnSUNqdWFTbjd3RRAB,Atlanta,en,982
"Tues 800PM and is closing down, had taste for a hot dog but says only had pizza available is that alright .. well, no it's not.. sorry, was craving hotbdog b4 going back home to WI .. total disappointment",ChZDSUhNMG9nS0VJQ0FnSUNHdXFHR2FBEAE,Chicago,en,2812
Good food but not THAT good. This latest price hike (i get it) too much for me. I mean i can afford it but I wont by anything I feel is overpriced so no more RuRus for me. Luckily there are cheaper options or comparable quality,ChZDSUhNMG9nS0VJQ0FnSURaM2UyVlBBEAE,Charlotte,en,2675
"Food is ok, but price is fair",ChdDSUhNMG9nS0VJQ0FnSUNNMGV1YzlBRRAB,San Francisco,en,4686
As usual it was great!!!,ChZDSUhNMG9nS0VJQ0FnSUNEd19lb1JnEAE,Charlotte,en,2660
Very very expensive for the size of product they are selling and yes adding an extra patty of meat does not compensate  for the price. Not justified!! Will not go back since I have better opportunity at other establishments.,ChZDSUhNMG9nS0VJQ0FnSUNEOHR6UlJREAE,Cary,en,1878
There tacos are very tasty especially there barbacoa,ChZDSUhNMG9nS0VJQ0FnSURoMk1TcEF3EAE,Chicago,en,2776
The food is so damn good....Chile I was in there eating like I ain't ate in 20 years,ChdDSUhNMG9nS0VJQ0FnSURWOC02U3pBRRAB,Chicago,en,2953
"If asked, La Grotta to me is the best restaurant in Atlanta! Great for special occasions or for any reason! Like being in one of NY’s top restaurants!",ChdDSUhNMG9nS0VJQ0FnSURkejVIN2dnRRAB,Atlanta,en,237
"I ordered the guacamole Cobb salad. Took it to go, and got to my gate. They didn't give me any; corn, black bean salsa, guacamole, bacon or dressing. Paid 22 dollars for Lettuce and chicken. Horrible.",ChdDSUhNMG9nS0VJQ0FnSUREaFlPZ3dBRRAB,Chicago,en,2848
"Lovely neighborhood spot with delightful Louisiana cuisine in the Stanyan / Cole Valley area!
I'm vegetarian and Creole cuisine is always tricky because seemingly vegetarian dishes (e.g. rice & beans) often contain chicken stock or ham. CreoLA does a great job of creating vegetarian food that's authentic and not an afterthought. They have a vegetarian jambalaya that's amazing! The wild mushrooms in it are juicy and full of flavor and it makes me happy I can taste the beautiful flavors of Creole cooking. Also recommended are the hush puppies and the beignets. My partner loves the catfish here and says the fish is cooked just right and it's never over done.",ChdDSUhNMG9nS0VJQ0FnSUM5dmFiS3lRRRAB,San Francisco,en,4518
"Ughhh...I have to leave this review because it's so shocking. I ordered from here and the beans was spoiled. I never complain when it comes to them, but how do you not know you're selling spoiled beans?? She asked if I wanted something in replacement but I refuse because I don't know what happening over there tonight. They need to check the food and not leave it up to the customer! I don't know how many days since they cooked fresh food. So I don't want something to replace it, I rather just not order anything else for a while.",ChdDSUhNMG9nS0VJQ0FnSUREX1BEVXRBRRAB,Atlanta,en,552
"My wife and I came to brush for dinner after our wedding. We were excited to try the tasting menu and it did not disappoint. The rice in each roll and nigiri was amazing, the fish fresh and buttery, the service was exceptional and they treated us so well. We really enjoyed our wedding dinner here. Thank you to Brush for making our meal so memorable.",ChdDSUhNMG9nS0VJQ0FnSUNEdFBfZmdnRRAB,Atlanta,en,70
"I don't know why I continue to give this restaurant opportunity after opportunity.  They continually get my order wrong, and the quality of the food is bad. The neighborhood isn't the best, so I won't be eating here anymore. I wouldn't recommend this place to anyone!",ChdDSUhNMG9nS0VJQ0FnSUNkd3BuWHhBRRAB,Dallas,en,3602
"Requested a fresh filet o fish,  asked the cashier to confirm that the filet o fish was fresh. He confirmed. However, upon driving a mile up the road I opened my bag and noticed I had the hardest filet o fish known to man. Completely annoyed and disgusted. If I request my meal to be a certain way. The price of food has increased way too much to not give paying customers what they are paying for, MCDONALDS..",ChdDSUhNMG9nS0VJQ0FnSUNqaXBDMW5nRRAB,Atlanta,en,336
They have the best turkey necks.  The the right spice. You won't be disappointed.,ChZDSUhNMG9nS0VJQ0FnSUQ5ck9QaUNBEAE,New Orleans,en,6474
"My name is Meredith and I ordered to go at Cinder BBQ on Upsher St. NW DC this evening. This has been one of the best restaurant experiences I've ever had. Raine, Silas and Autumn greeted me with a friendly smile, professionalism and extremely prompt amazing service! The brisket, dry rubbed smoked wings, collard greens and peach bourbon BBQ beans were absolutely unctuous with the umami response, super fresh and mouthwatering , all thanks to the amazing Chef Ciara. The ambiance is also very beautiful and laid back. Their dedication to excellent customer service and professionalism are second to none and reflects great credit upon themselves and the Cinder BBQ brand. My overall rating undoubtedly is 5 out of 5 stars without hesitating. I will definitely be back for more of heir phenomenal BBQ. Raine, Silas, Autumn and Chef Ciara deserve big raises and the biggest recognition/honorable mention for their amazing friendly service, attentiveness and professionalism. Thanks Cinder BBQ for hiring this jewels of employees to represent your magnificent restaurant business! :o)",ChdDSUhNMG9nS0VJQ0FnSUNsaS1XcC13RRAB,Washington,en,5057
The quality of the food went down the prices are always changing. Stay away from the beef teriyaki it tasted weird and sour it didn’t look right at all,ChdDSUhNMG9nS0VJQ0FnSUNwcU1tZDVnRRAB,Boston,en,1261
"This foos has a very good but kinda cheap
(From my kids)",ChdDSUhNMG9nS0VJQ0FnSUNNMGZiTDVRRRAB,New York,en,3973
"A cozy neighbourhood restaurant serving delicious Mexican food. I’ve visited a couple of times now, trying different items on the menu and I always leave feeling very satisfied and looking forward to my next visit. Highly recommended!",ChdDSUhNMG9nS0VJQ0FnSUNkOExQWjFRRRAB,Boston,en,1516
"We all loved the food. The staff was very friendly and according.

Highly recommended.",ChZDSUhNMG9nS0VJQ0FnSUNqb2EtSk1BEAE,Washington,en,5119
"I usually eat at this restaurant every once in a while. I enjoy peruvian dishes and they captured the taste very accurately! It is a great place to try new fresh food. My food always comes in at the right temperature, the service is great and there is light music playing. The decorations are also elegant! Wonderful restaurant, I recommend it here!",ChdDSUhNMG9nS0VJQ0FnSUREby1fLXJnRRAB,Cary,en,1804
"Juicy Lucy burger awesome
Face lift also great
Always a good place to go now even better",ChdDSUhNMG9nS0VJQ0FnSUNqMGFpTW5RRRAB,New Orleans,en,6349
"When the airport train is broken, youve been stuck in purgatory for an hour trying to get to ""M13"" you haven't eaten a real meal in 14 hours, and your plane is already on group 2, the VERY HELPFUL woman (approx zoomer vintage) helped me (took my order despite being at the end of the line AND KNEW HOW TO USE SAMSUNG PAY) since I didn't need or wanted a beer) and made a DELICIOUS Chicago dog for less than $6. I hope the world has more of her and Rush Street is lucky to have an employee like her.",ChdDSUhNMG9nS0VJQ0FnSURKemZLMDlBRRAB,Chicago,en,2928
Cant go wrong with a Wendy's sandwich but the bathrooms  were gross.,ChdDSUhNMG9nS0VJQ0FnSUR0bGVqODl3RRAB,New Orleans,en,6504
"love this place the food taste like no other Cuban restaurant in the seattle area, if you are looking for an authentic Cuban restaurant cafe con leche is the place",ChdDSUhNMG9nS0VJQ0FnSURRZ09uUm53RRAB,Seattle,en,4878
"I love this place and it's food, truly the best chinese in the area.",ChZDSUhNMG9nS0VJQ0FnSUNWbmN6akpREAE,Cary,en,2002
Great food!!,ChdDSUhNMG9nS0VJQ0FnSUREOWUzdHl3RRAB,Chicago,en,2769
Love this place! Very delicious!,ChZDSUhNMG9nS0VJQ0FnSUNqek9ldUNBEAE,Atlanta,en,537
It's always cold,ChdDSUhNMG9nS0VJQ0FnSUNEb1p2aXZBRRAB,Chicago,en,3012
Food was overall good…but the employee need to stay off the phone. Baeeocan head what I was saying and almost forgot my cookies I paid for…I had to tell him..to busy in the phone,ChZDSUhNMG9nS0VJQ0FnSURHNTQtclF3EAE,New Orleans,en,6423
"Good flavors and packaged well! Now they’re in my cravings 

UPDATE:
WELP. It was great while it lasted with the old owners! There’s new owners with higher pricing and different recipes! Now I’m back at square one trying to find a wing spot thats not Chex!",ChdDSUhNMG9nS0VJQ0FnSUN1NVBMdWlnRRAB,Charlotte,en,2537
"The sashimi at this restaurant was exceptionally fresh, with a delightful taste that melts in your mouth. The environment was clean and comfortable, creating a relaxing atmosphere. The owner was warm and attentive, enhancing the overall dining experience. Overall, it was a fantastic experience, highly recommended for anyone who enjoys fresh and delicious sashimi.",ChdDSUhNMG9nS0VJQ0FnSUNOdkxDdzhnRRAB,San Francisco,en,4816
"Food was good
Worth the value
Worth the visit
Speaks english",ChdDSUhNMG9nS0VJQ0FnSUNqenRyZXpnRRAB,New York,en,4289
Pretty noisy and the bathrooms could be a little bit better for this quality of restaurant,ChdDSUhNMG9nS0VJQ0FnSUREMk03WW1nRRAB,Charlotte,en,2330
"There is no place like home. This is the best place for preggors food cravings. Ask about the lamb yasa, jollof rice and grilled fish",ChZDSUhNMG9nS0VJQ0FnSUMxN05xU1l3EAE,Atlanta,en,794
"Dine in- we ordered a chicken taco, steak tacos, birria tacos and watermelon water/lemonade and everything was great! Food was so good - we had to order extra tacos to go.",ChdDSUhNMG9nS0VJQ0FnSUREcy02cDJnRRAB,Chicago,en,2916
"Restaurant is pretty compact, but the food options are excellent, especially the General Tso and orange tofu.",ChdDSUhNMG9nS0VJQ0FnSUNEOWEzdnJ3RRAB,Cary,en,2168
Their Rice Special is incredible,ChdDSUhNMG9nS0VJQ0FnSUNqMG9hNmxRRRAB,Atlanta,en,1013
"The food was good. I had the shrimp, fish, fries, and salad platter along with the oysters. As mentioned, it is not the friendliest and most welcoming as far as the cashier. Seems to be a local catered restaurant. It was not the best neighborhood, but it was safe inside, and the food was good. I wanted to experience a local spot. I liked it....
@brodyand.i",ChdDSUhNMG9nS0VJQ0FnSURSOGJmRzRnRRAB,New Orleans,en,6466
"Just went there for lunch and had one bite when we saw roaches in our table. After jumping up, manager came out and killed 2 on the table! Never again!",ChZDSUhNMG9nS0VJQ0FnSUNqMklMM093EAE,Atlanta,en,912
Ulises provided fantastic service! Great good and great atmosphere as well.,ChdDSUhNMG9nS0VJQ0FnSUREN2JTQm1nRRAB,Atlanta,en,409
"I don’t know what the deal is with this location but it’s like visiting a building with Chick Fil A branding only. They have no clue how to manage a drive thru line, mobile orders are a nightmare EVERY time, and it is not a pleasure for the staff to serve. I was so excited to get a CFA I could walk to but this place is awful.",ChZDSUhNMG9nS0VJQ0FnSUNqNHVyV09nEAE,Charlotte,en,2300
"We got there an hour before closing. Said kitchen was closed and we would have to do takeout. The catfish was dry, overcooked, shrimp in the loin mien was rubbery same with the shrimp in the rice dish. Ended up throwing our food away. Very disappointed. We were staying at judes travel park",ChZDSUhNMG9nS0VJQ0FnSUREMWRpMWNnEAE,New Orleans,en,6453
Great music piping in. Very cool place to go and eat and hang with friends,ChdDSUhNMG9nS0VJQ0FnSUNEdHZxVXhBRRAB,Dallas,en,3326
Misty was fantastic and the food was incredible! The Tom Ka Tofu is one we will come back for again. A must stop while in the Quarter.,ChdDSUhNMG9nS0VJQ0FnSUNqeW9DVWl3RRAB,New Orleans,en,5786
This is the best place to come warm up and enjoy a tasty great quality meal. I loved the customer service and complimentary appetizers for it being my first visit. Come support places that make you feel at home. 10/10!!!,ChZDSUhNMG9nS0VJQ0FnSUMxZ09MNlZBEAE,Atlanta,en,349
"So I’ve been to many Moe’s and this one is not of the best I’ve been. To be honest they may have lemonade, and their salsa bar is is not like the average Moe’s with chipotle and  avocado crémas to put on top of you salad and rice bowl however wish I had just enough for my meal the only reason i got filled was because of the chips and that’s just an extra corn by itself like that isn’t even nutritious. I wish everyone’s plate that i saw was MADE WITH LOVE and i honestly don’t know what’s changed since the last time I’ve been here but it totally shows in the staff, team work, and the ethics of management.
salsa bar is amazing, try the chipotle crema
outdoor seating",ChdDSUhNMG9nS0VJQ0FnSURoOE1UdTh3RRAB,Atlanta,en,524
This the rong restaurant,ChZDSUhNMG9nS0VJQ0FnSUQ5cF9mMVh3EAE,New York,en,4324
Burgers are fantastic.  Great atmosphere.,ChZDSUhNMG9nS0VJQ0FnSUR0eGVDbFFnEAE,Charlotte,en,2715
"So effortless. Giant portions will feed me for days. Lots of bang for my buck, and quite tasty.",ChdDSUhNMG9nS0VJQ0FnSUMxcnZhQm9RRRAB,Dallas,en,3397
Cold whoppers and cold frys,ChdDSUhNMG9nS0VJQ0FnSURCemNHTjZnRRAB,Atlanta,en,799
Al Pastor was great!,ChdDSUhNMG9nS0VJQ0FnSURCdjdIMzNnRRAB,Chicago,en,2777
"Best espresso martinis in Boston! Fantastic cocktails, great service, & the vibes are on point!",ChZDSUhNMG9nS0VJQ0FnSUNqcm9YQ1R3EAE,Boston,en,1552
We loved the pineapple vegetable fried rice as well as General Tso's chicken! Nice and clean. Very friendly staff. And easy online ordering!,ChZDSUhNMG9nS0VJQ0FnSURkNmU2SkR3EAE,Cary,en,2068
The food is ALWAYS fresh when I come here!,ChZDSUhNMG9nS0VJQ0FnSUNqMkxYQ093EAE,Charlotte,en,2523
"I do a lot of reviews, and I leave a lot of good reviews, but this has to be one of the rudest and most disrespectful places I've ever encountered! My sister placed and order with them but forgot to pick it up because she had to rush home to her baby, she is a new mother. Because she did not pick up her food, the restaurant messaged her saying... "" if you don't pick up your food and pay us, we will post your picture in all our groupchats and on every corner for being a thief..."" She did not ""steal"" anything, she simply forgot to pick up her order due to a family emergency and now they are threatening her over a miserable $50 bill. What kind of gang run business is this! I hope you get shutdown.",ChdDSUhNMG9nS0VJQ0FnSUNEcnNDVWtRRRAB,Boston,en,1670
"Can I just start off by saying I don’t usually leave reviews on places but I had too on this one .. 0/10 I genuinely don’t understand how this restaurant has a 4.5 star rating . Not only is it expensive but the food is literally horrible no flavor what so ever . I got stewed beef that I couldn’t even chew or pull apart  just full of a bunch of oil . Beans tasted like nothing if anything had a very weird taste to it . Don’t get me started on potato salad I’m honestly disappointed I threw everything away I didn’t eat no more than 2 spoons . I only tried this place cause I usually just eat next door but I figured I give this place a try since I was craving rice , yeah okay never again  I had to end up walking next door anyways to order my usual cause food was terrible . Customer Service wasn’t the best either cashier had an attitude and was with a grumpy face entire time I was there . 0/10 if you are driving by and are hungry save your self the time,money and disappointment and just head over to Castillos next door it’s a store that sells better food .",ChZDSUhNMG9nS0VJQ0FnSUM1b3JiOElREAE,Boston,en,1309
The customer service was very warm and friendly! I absolutely love the prices! The food is amazing! I’m actually very surprised that I can always call post pandemic and get my food within minutes of my order!,ChZDSUhNMG9nS0VJQ0FnSUNBalpQVWZBEAE,Boston,en,1393
"I walked into this restaurant for the first time today. Only 3 people in the building. I ordered my food and the ladies were very sweet and helpful. I love Bánh cuốn and have only found 2 restaurants in my travels that sell this dish regularly. When I tried it I needed to add a bit of cilantro but I will say this is the best Bánh cuốn I have ever had. Even though they didn't have any black fungus, it was still absolutely delicious. I wish more people would try the Baunh Cuoan Thaap Caam. I will definitely be taking the 40 min drive just to have more of their food.",ChZDSUhNMG9nS0VJQ0FnSUNaODQzM1lREAE,New Orleans,en,6583
Everything is good at this spot.,ChZDSUhNMG9nS0VJQ0FnSUM5Nl9PZllBEAE,New York,en,3939
Absolute must for vegans visiting NOLA,ChdDSUhNMG9nS0VJQ0FnSUNEdTdpMnNBRRAB,New Orleans,en,5398
Orders are canceled without reason. Website states that they are open until 7pm. My order was canceled at 5:45pm.,ChdDSUhNMG9nS0VJQ0FnSURaMk5yOTBBRRAB,Washington,en,5284
"I have been ordering here for years and I have never experienced such bad customer service over the phone I called for a delivery and then I had an emergency to go to the hospital and I legit called 2 minutes later to cancel the order due to the emergency I had, and the lady told me “ next time don’t order if you can’t wait for it “ And hung up
in my face, I asked to speak to a manager and she told me there wasn’t a manager there and that “ he was on vacation” then she blocked my number on the store phone. I will never forget this experience. This was on March 16th around 7:00 pm  I will never order from there again because of this and I will continue to call asking for a manager to let him know about this. If it wasn’t because of that lady and her disgusting attitude I would have still been a frequent customer here. Customer service to me is everything and that was very unprofessional and unexceptionable she truly needs to be fired because this isn’t the first time . Blocking customers from calling the store phone that always orders from a place was out of hand, She is stopping this business from making money if she keeps that up.",ChdDSUhNMG9nS0VJQ0FnSUNEdHNLanF3RRAB,New York,en,4126
"We went to Kelley’s to have to dinner right after flying in to Boston. It’s located about 10-minute drive from the car rental center. We loved the vibe of the place as it has a lot of memorabilia, the service was good as the girls did their best during their extremely busy night.
But the food tbh wasn’t as amazing as I was hoping for. I ordered chicken parmesiano calzone and it was quite dry and doughy. Maybe it was my luck that day, but my Bloody Mary had too much alcohol in it and tasted watery with no flavor. 🤷‍",ChZDSUhNMG9nS0VJQ0FnSUREX0xxNk53EAE,Boston,en,1644
Great prices. Great service. Great food.,ChZDSUhNMG9nS0VJQ0FnSUM5N1BMSmNnEAE,Dallas,en,3789
Authentic. Cheap. Good quality. Will come here again!,ChdDSUhNMG9nS0VJQ0FnSUQ5MS12VGpBRRAB,Boston,en,1686
"Don’t order for delivery they always get your phone number & your address wrong but somehow they get your credit card information right I am dead smack across the street and Delivery takes over an hour and their customer service is horrible. You’re better off ordering from Miami restaurant,Blitz,Santo Domingo restaurant or Rey del pollo anywhere but there save your money. And there’s never anyone there that understands that can help you.",ChdDSUhNMG9nS0VJQ0FnSUROXzVlSjVRRRAB,Boston,en,1466
The burger was AWESOME! Fully customizable and the garlic fries w/ aioli were delectable ,ChdDSUhNMG9nS0VJQ0FnSUM5M29tdmxnRRAB,Cary,en,1880
If you are in a hurry don't bother. We waited 10 minutes before we were seated and after another 10 minutes we left to go find food!  Never even got our coffee!!,ChZDSUhNMG9nS0VJQ0FnSUM5bE9LamFBEAE,New Orleans,en,6498
The service is not all that. Fire the whole staff and get new employees who wants to work. The food was hot but sloppy and rushed. The service was absolutely horrible. The young lady don't let you speak on the intercom she constantly interrupts you while ordering. The atmosphere was ugh. Homeless people hanging around asking for food and money. Only in the black neighborhoods. It's sad we have to go to another location or county to get great customer service,ChdDSUhNMG9nS0VJQ0FnSUNENUp6azlnRRAB,Atlanta,en,804
Just hit and miss type of place,ChdDSUhNMG9nS0VJQ0FnSUM2ajVMWWlBRRAB,Dallas,en,3216
This place is a joke. They never have chicken made so you have to pay much more for a meat item. This has happened more than once.So unfriendly to the point of being rude. They do not know how to say thank you. If I want chicken and you're out it's not my fault and any other item I choose should cost the same as the chicken. Will never go there again. Lots of places to eat coming down the block and in the area. Ohh and wear a jacket because the place feels like a freezer inside every time.,ChZDSUhNMG9nS0VJQ0FnSURkdjkyVU9nEAE,Dallas,en,3817
Amazing food and amazing people would highly recommend Russell's Marina to everyone,ChZDSUhNMG9nS0VJQ0FnSURELWFia093EAE,New Orleans,en,6542
Every time I go in there the customer service sucks I don’t know about the day shift But 2nd shift sucks they need to learn Some customer service skills Oh yeah! I ordered two 6 inch and it looked more like a 5 And my bread was over toasted 🤦‍,ChZDSUhNMG9nS0VJQ0FnSUNOM1lhS1JREAE,Dallas,en,3530
This is you basic overpriced stuffy place.  I ordered 2 eggs and the satliest ham I have every personally eaten. I also ordered a soda that came in the smallest bottle I have ever seen. The waiter made a joke about his sexual prowess. As a humor professional I can state with certainty that he cannot read the room.,ChZDSUhNMG9nS0VJQ0FnSUQ5a3AzM1lREAE,Cary,en,1891
First on Bourbon Street authentic NOLA catfish poboy… delicious!,ChdDSUhNMG9nS0VJQ0FnSURENXVhRjRnRRAB,New Orleans,en,5795
They take mobile pay thankfully since I didn't realize I had forgotten my wallet until I was mostly there.,ChdDSUhNMG9nS0VJQ0FnSUREczZhamdBRRAB,Charlotte,en,2283
Got food from here two days ago ended up in the ER with severe food poisoning.,ChZDSUhNMG9nS0VJQ0FnSUN0bl9PQVdREAE,Boston,en,1346
The best pizza in Charlotte,ChZDSUhNMG9nS0VJQ0FnSUNsMkpLdVZnEAE,Charlotte,en,2285
Never go to Wendover-go here!,ChdDSUhNMG9nS0VJQ0FnSUNhMk1XbHBRRRAB,Charlotte,en,2336
